subscriber_id,circle,circle_code,zone,join_date,tenure_months,plan_type,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,device_brand,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,home_product,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,churn_flag_30d,churn_flag_90d,churn_reason,churn_date
JIO10006026,Uttar Pradesh East,UPE,North,2024-11-29,21,Prepaid,155,28,160.09,169.03,164.39,7,27.9,46,0,False,11.14,10.5,196,9,OPPO,False,False,2.4,0.42,12.6,0,0,0.0,None,1,False,4,17.7,False,False,False,False,False,False,,
JIO10014059,Gujarat,GJ,West,2023-08-31,36,Prepaid,239,28,117.73,137.33,130.68,7,26.5,16,1,True,18.44,20.26,217,10,vivo,False,False,12.0,0.1,46.4,3,2,2.9,None,1,False,8,45.1,False,False,False,False,False,False,,
JIO10023237,Madhya Pradesh & Chhattisgarh,MP,North,2024-10-30,22,Prepaid,399,28,123.83,122.28,151.06,7,26.5,49,3,False,54.19,67.2,403,10,Tecno,True,True,23.7,0.93,19.7,1,0,5.5,None,1,False,2,8.4,False,False,False,False,False,False,,
JIO10061149,Andhra Pradesh & Telangana,AP,South,2025-11-30,9,Prepaid,155,56,226.35,206.58,197.52,3,66.7,52,0,True,93.78,92.23,506,10,Samsung,True,False,14.1,0.12,56.4,0,0,0.0,None,2,False,12,23.7,False,False,False,False,False,False,,
JIO10004758,Assam,AS,East,2021-06-30,62,Prepaid,299,84,176.15,174.91,191.2,2,78.3,12,0,False,27.43,26.27,253,9,Tecno,False,False,14.2,0.94,59.8,2,1,2.6,None,2,False,5,35.2,False,True,True,False,False,False,,
JIO10014416,Andhra Pradesh & Telangana,AP,South,2021-03-31,65,Prepaid,349,28,77.74,84.69,75.0,7,24.6,31,0,False,10.17,11.61,267,16,POCO,False,False,10.3,0.43,37.6,1,0,6.2,None,1,False,1,9.7,False,False,False,False,False,False,,
JIO10036946,Kolkata,KO,East,2026-07-01,2,Prepaid,239,28,169.92,175.66,186.39,6,34.3,8,0,False,46.54,34.13,401,5,OPPO,True,True,16.6,0.36,8.1,1,0,2.8,None,1,False,4,26.6,False,False,False,False,False,False,,
JIO10029874,Delhi NCR,DL,North,2024-11-29,21,Prepaid,349,28,146.42,134.02,117.08,7,31.5,27,1,False,34.32,40.04,240,7,JioBharat / JioPhone,False,False,8.8,0.08,45.8,0,0,0.0,JioAirFiber,2,False,2,26.9,False,False,False,False,False,False,,
JIO10054458,Tamil Nadu,TN,South,2024-04-30,28,Prepaid,1559,56,368.1,404.29,369.09,3,46.0,1,0,True,111.6,123.75,688,5,Tecno,True,True,12.9,0.91,43.5,0,0,0.0,None,1,False,14,51.3,False,False,False,False,False,False,,
JIO10005162,Odisha,OR,East,2022-03-31,53,Prepaid,999,365,165.87,166.35,178.74,1,379.2,167,2,False,54.57,52.65,100,14,realme,True,True,12.5,0.64,33.8,1,1,3.0,None,2,True,2,43.9,False,True,True,True,False,True,Unresolved complaint,2026-11-15
JIO10053902,Karnataka,KA,South,2020-02-29,78,Prepaid,449,28,319.03,289.06,307.31,6,28.2,14,0,False,62.64,69.75,1216,15,Samsung,True,False,17.0,0.62,1.3,1,1,4.2,None,1,True,11,18.7,False,False,False,False,False,False,,
JIO10021643,Bihar & Jharkhand,BH,East,2023-01-30,43,Postpaid,449,30,601.96,571.75,547.5,6,28.6,19,0,True,153.61,133.2,667,6,realme,True,True,17.3,0.23,27.6,1,0,4.4,JioAirFiber,2,True,19,20.0,False,False,False,False,False,False,,
JIO10061767,Uttar Pradesh East,UPE,North,2022-11-30,45,Postpaid,799,30,243.07,232.41,220.47,6,27.9,10,1,False,111.42,101.92,191,13,OPPO,True,True,6.9,0.62,29.8,0,0,0.0,None,1,False,11,38.8,False,False,False,False,False,False,,
JIO10025327,West Bengal,WB,East,2024-02-29,30,Prepaid,799,28,152.53,162.02,197.95,6,25.9,44,0,False,19.41,17.85,152,16,vivo,False,False,16.6,0.29,6.8,1,0,3.8,None,2,True,1,15.2,True,False,False,False,False,False,,
JIO10005910,Madhya Pradesh & Chhattisgarh,MP,North,2022-10-30,46,Prepaid,239,84,121.41,103.26,125.55,2,93.7,7,0,True,13.3,11.82,638,13,Samsung,False,False,14.5,1.29,19.3,0,0,0.0,None,2,False,5,67.6,False,False,False,False,False,False,,
JIO10000979,West Bengal,WB,East,2022-11-30,45,Prepaid,449,28,83.37,93.34,75.0,6,30.9,11,1,False,13.55,11.87,503,6,OnePlus,False,False,14.5,1.27,47.2,1,0,5.4,None,1,False,0,33.5,True,False,False,False,False,False,,
JIO10030902,Himachal Pradesh,HP,North,2023-07-31,37,Prepaid,155,28,398.14,407.68,417.57,8,28.3,19,0,False,174.17,171.05,312,13,POCO,True,True,12.1,0.45,16.0,1,0,1.3,None,1,False,9,26.6,False,False,False,False,False,False,,
JIO10036832,West Bengal,WB,East,2024-02-29,30,Prepaid,239,28,214.73,221.46,248.72,5,33.9,8,0,False,4.67,4.66,246,8,vivo,True,False,19.5,0.26,7.3,0,0,0.0,None,1,False,11,23.3,False,True,True,False,False,False,,
JIO10003500,Uttar Pradesh West,UPW,North,2024-04-30,28,Prepaid,3599,365,210.08,232.41,224.14,1,343.7,210,1,False,10.45,9.68,290,8,Xiaomi,True,True,7.0,0.79,20.0,1,1,3.2,None,1,False,7,32.2,False,False,False,False,False,True,Network quality,2026-10-24
JIO10050326,Gujarat,GJ,West,2026-05-31,3,Prepaid,239,28,237.19,226.85,286.92,6,25.3,36,0,False,37.41,37.09,138,5,Tecno,True,True,14.6,0.03,46.9,1,0,2.7,None,1,False,3,12.8,True,False,False,False,False,True,Device or SIM change,2026-11-05
JIO10047897,Kerala,KL,South,2021-10-30,58,Prepaid,155,84,242.99,253.45,217.38,3,110.6,103,0,False,44.57,49.39,107,11,OPPO,False,False,15.8,0.49,17.0,0,0,0.0,None,2,False,7,26.3,False,True,False,False,False,False,,
JIO10024517,Tamil Nadu,TN,South,2023-12-30,32,Prepaid,799,28,219.35,188.14,239.92,6,37.7,26,1,False,88.75,110.5,516,15,vivo,True,True,19.0,0.34,32.8,0,0,0.0,None,3,False,8,17.5,False,True,False,False,False,False,,
JIO10051672,Kerala,KL,South,2016-09-29,119,Prepaid,349,365,136.86,147.21,159.87,0,312.3,210,1,False,32.01,34.0,358,7,Samsung,False,False,19.0,0.32,4.8,0,0,0.0,None,2,False,3,20.7,True,False,False,False,False,False,,
JIO10040109,Gujarat,GJ,West,2019-11-30,81,Prepaid,449,56,243.82,250.24,267.63,3,53.3,48,0,False,30.24,31.2,123,9,vivo,True,False,17.5,0.33,7.3,0,0,0.0,None,1,False,4,14.3,False,False,False,False,False,False,,
JIO10057131,Uttar Pradesh East,UPE,North,2021-12-30,56,Prepaid,449,28,158.32,157.25,160.44,6,37.9,3,0,False,25.49,27.06,290,9,vivo,False,False,6.6,1.4,11.1,0,0,0.0,None,1,False,2,38.0,False,False,False,False,False,False,,
JIO10001132,Bihar & Jharkhand,BH,East,2022-12-30,44,Postpaid,299,30,326.13,326.22,361.27,6,32.8,10,1,False,20.27,14.84,421,15,OPPO,False,False,13.5,0.61,37.8,0,0,0.0,None,1,True,9,9.8,False,False,False,False,False,False,,
JIO10060488,Madhya Pradesh & Chhattisgarh,MP,North,2025-12-30,8,Prepaid,449,56,108.77,113.08,90.76,3,42.1,39,1,False,28.55,26.34,215,12,Xiaomi,False,False,9.4,0.25,27.7,0,0,0.0,None,2,False,0,15.4,False,True,True,False,False,False,,
JIO10024166,Madhya Pradesh & Chhattisgarh,MP,North,2023-03-31,41,Postpaid,299,30,444.66,444.5,448.81,6,30.4,15,0,True,33.22,40.17,239,12,Xiaomi,True,False,16.4,1.32,33.7,1,0,5.1,None,1,False,18,16.8,False,True,False,False,False,False,,
JIO10047681,Maharashtra & Goa,MH,West,2023-12-30,32,Prepaid,189,56,228.08,241.15,225.27,3,59.2,13,0,False,7.19,6.05,900,10,JioBharat / JioPhone,False,False,15.9,0.87,26.6,0,0,0.0,None,1,False,6,16.8,False,True,False,False,False,False,,
JIO10001519,Uttar Pradesh West,UPW,North,2022-05-01,52,Prepaid,349,28,274.33,299.91,323.84,7,43.8,15,0,False,24.88,23.47,85,14,Xiaomi,True,False,12.9,0.87,68.7,0,0,0.0,None,1,False,12,10.1,False,False,False,False,False,False,,
JIO10045325,West Bengal,WB,East,2025-11-30,9,Prepaid,349,28,254.92,247.15,256.42,6,31.4,8,0,False,46.91,45.18,492,15,realme,True,True,11.1,1.41,34.1,1,0,3.5,None,1,False,3,52.3,False,True,True,False,False,False,,
JIO10034513,Uttar Pradesh East,UPE,North,2025-06-30,14,Postpaid,799,30,417.52,428.4,419.48,6,33.8,18,0,True,44.75,34.5,369,6,JioBharat / JioPhone,False,False,16.5,0.56,8.0,0,0,0.0,None,1,False,15,29.6,False,False,False,False,False,False,,
JIO10054037,Assam,AS,East,2025-08-30,12,Prepaid,449,84,116.98,115.47,125.32,2,122.6,73,0,False,27.94,37.51,210,12,Xiaomi,False,False,9.1,0.99,47.5,0,0,0.0,None,2,False,0,27.0,False,False,False,False,False,False,,
JIO10039868,Kerala,KL,South,2023-07-01,38,Prepaid,155,28,215.73,247.86,234.43,6,38.6,46,0,True,7.91,11.29,427,9,OPPO,True,False,11.2,0.2,25.8,1,0,1.4,None,1,True,17,51.3,False,False,False,False,False,False,,
JIO10033105,Haryana,HR,North,2025-12-30,8,Prepaid,209,28,126.12,103.17,159.4,4,36.3,2,0,False,31.3,30.64,125,12,OnePlus,True,True,9.0,0.19,33.3,1,0,7.6,None,2,False,2,55.5,False,False,False,False,False,False,,
JIO10056874,Kerala,KL,South,2024-09-29,23,Prepaid,299,56,127.03,120.45,138.51,2,35.2,53,0,False,29.86,33.29,228,9,OPPO,True,False,15.3,0.06,28.3,0,0,0.0,None,2,False,1,52.4,False,False,False,False,False,False,,
JIO10058352,West Bengal,WB,East,2022-05-01,52,Prepaid,189,28,106.75,104.88,103.67,5,33.4,39,0,False,15.24,15.19,159,13,Apple,True,True,14.3,0.51,14.2,0,0,0.0,None,1,False,0,18.9,False,False,False,False,False,False,,
JIO10058907,Rajasthan,RJ,North,2023-11-30,33,Prepaid,299,56,75.99,78.55,87.81,3,55.5,33,0,False,6.2,5.14,286,5,JioBharat / JioPhone,False,False,17.3,0.95,11.8,0,0,0.0,None,1,False,1,70.3,False,False,False,True,False,True,Competitor offer / price,2026-11-20
JIO10029891,Karnataka,KA,South,2024-11-29,21,Prepaid,155,28,167.83,173.28,205.61,6,37.6,11,0,True,67.9,69.0,705,19,Samsung,False,False,14.9,0.63,48.9,2,2,0.5,None,1,False,4,39.5,False,False,False,True,False,True,Competitor offer / price,2026-10-25
JIO10005113,Delhi NCR,DL,North,2024-02-29,30,Prepaid,449,365,141.29,141.59,135.52,0,400.0,210,1,False,11.78,12.05,252,6,Samsung,True,True,12.4,0.9,18.0,1,1,11.3,None,2,False,1,41.5,False,False,False,True,False,True,Network quality,2026-09-24
JIO10008001,Bihar & Jharkhand,BH,East,2020-05-31,75,Prepaid,449,84,181.75,183.99,195.3,2,68.3,36,0,False,40.24,44.36,440,7,Xiaomi,True,True,12.3,0.27,9.9,1,1,1.6,None,1,True,3,34.4,False,False,False,False,False,False,,
JIO10033918,Uttar Pradesh East,UPE,North,2023-11-30,33,Prepaid,579,84,263.28,293.26,195.13,3,89.0,6,1,False,25.36,17.62,372,11,Samsung,False,False,7.3,1.22,2.7,2,0,7.6,None,2,False,5,43.2,False,False,False,False,False,False,,
JIO10002867,Kerala,KL,South,2021-11-29,57,Prepaid,579,28,254.66,242.17,305.35,5,28.7,49,0,False,63.03,61.29,782,13,Xiaomi,False,False,12.0,0.43,12.7,0,0,0.0,None,1,True,8,22.8,False,False,False,False,False,False,,
JIO10001895,Odisha,OR,East,2022-09-30,47,Prepaid,449,56,129.0,140.55,119.66,4,64.4,13,1,False,33.3,23.91,44,7,OPPO,True,True,10.7,0.1,11.3,1,1,4.7,None,2,False,2,41.8,False,False,False,False,False,False,,
JIO10024632,Karnataka,KA,South,2024-12-30,20,Prepaid,349,28,75.99,79.58,90.76,6,31.9,15,0,True,18.48,15.26,241,9,OPPO,False,False,15.4,0.37,28.3,1,0,2.7,None,1,False,4,12.9,False,False,False,False,False,False,,
JIO10052603,Tamil Nadu,TN,South,2023-11-30,33,Prepaid,189,28,191.67,187.47,184.53,6,37.5,13,1,False,9.87,9.92,374,11,Tecno,False,False,15.0,0.11,20.3,0,0,0.0,None,1,False,2,20.6,False,False,False,False,False,False,,
JIO10017842,North East,NE,East,2024-04-30,28,Prepaid,239,56,521.45,491.99,482.31,3,65.5,210,0,False,86.74,102.4,532,10,realme,True,True,16.8,0.49,29.4,0,0,0.0,JioAirFiber,2,True,10,29.9,False,True,False,False,False,False,,
JIO10036296,Uttar Pradesh West,UPW,North,2022-07-01,50,Prepaid,189,28,252.61,235.06,189.05,6,27.5,4,1,False,40.02,27.71,333,21,POCO,False,False,10.0,1.19,41.4,0,0,0.0,None,2,False,5,46.6,False,False,False,False,False,False,,
JIO10028023,Madhya Pradesh & Chhattisgarh,MP,North,2022-08-30,48,Prepaid,209,28,124.03,130.24,133.62,9,29.8,10,0,False,23.26,23.16,421,11,OPPO,False,False,17.9,0.85,33.8,0,0,0.0,None,1,False,1,60.6,False,False,False,False,False,False,,
JIO10001094,Karnataka,KA,South,2020-08-30,72,Prepaid,189,56,275.36,269.47,301.95,3,56.9,4,0,False,86.8,94.8,799,17,vivo,False,False,11.5,0.51,25.9,0,0,0.0,None,1,True,4,13.7,False,False,False,False,False,False,,
JIO10056240,Maharashtra & Goa,MH,West,2024-04-30,28,Prepaid,189,28,140.53,125.36,162.24,5,25.7,19,0,False,13.93,14.1,252,12,JioBharat / JioPhone,False,False,18.7,0.85,18.4,1,1,4.1,None,1,False,0,39.7,False,False,False,False,False,False,,
JIO10055253,Punjab,PB,North,2025-05-31,15,Prepaid,209,365,183.0,184.5,151.09,0,382.1,46,0,False,93.31,110.36,338,12,vivo,False,False,12.9,1.06,37.2,0,0,0.0,JioAirFiber,2,True,2,24.9,False,False,False,False,False,False,,
JIO10053966,Himachal Pradesh,HP,North,2023-03-31,41,Prepaid,449,56,142.71,136.11,129.98,2,66.9,36,0,True,17.17,17.68,226,11,JioBharat / JioPhone,False,False,16.1,0.44,32.1,1,0,8.8,None,1,False,9,52.0,False,False,False,False,False,False,,
JIO10004260,Andhra Pradesh & Telangana,AP,South,2024-04-30,28,Postpaid,299,30,287.28,310.63,279.65,6,32.2,50,1,True,14.12,15.25,373,12,JioBharat / JioPhone,False,False,11.9,0.37,28.8,2,0,2.7,None,1,False,17,11.2,False,False,False,False,False,False,,
JIO10001119,Uttar Pradesh East,UPE,North,2022-10-30,46,Prepaid,999,28,428.19,457.44,409.87,7,26.4,7,0,True,28.54,26.34,368,16,vivo,True,False,6.2,0.55,41.3,0,0,0.0,JioFiber,3,True,18,31.3,False,False,False,False,False,False,,
JIO10039095,Kerala,KL,South,2024-10-30,22,Prepaid,1559,28,282.6,272.91,285.77,7,17.6,13,0,False,140.57,133.49,917,9,Motorola,True,True,15.6,1.26,18.3,0,0,0.0,JioFiber,4,False,8,34.3,False,True,True,False,False,False,,
JIO10046166,Maharashtra & Goa,MH,West,2024-10-30,22,Prepaid,239,28,190.52,224.5,201.33,6,38.5,30,1,True,49.92,42.83,280,6,realme,True,True,16.6,0.14,29.5,1,0,1.0,JioFiber,2,False,10,60.6,False,False,False,False,False,False,,
JIO10016810,Uttar Pradesh East,UPE,North,2020-08-30,72,Prepaid,209,84,172.75,140.32,167.94,3,105.3,15,0,False,47.24,35.05,154,13,Samsung,True,True,18.3,0.37,69.8,2,1,9.4,None,2,False,9,44.1,False,False,False,False,False,False,,
JIO10001304,Odisha,OR,East,2024-09-29,23,Prepaid,579,84,137.08,142.3,158.04,3,113.0,117,0,False,30.14,28.77,72,12,vivo,False,False,20.7,0.2,23.0,0,0,0.0,None,1,False,1,26.4,False,False,False,False,False,False,,
JIO10050999,Bihar & Jharkhand,BH,East,2024-01-30,31,Postpaid,299,30,358.05,411.33,342.5,6,35.6,38,0,False,45.98,56.94,375,14,Samsung,True,True,8.9,0.24,47.0,0,0,0.0,None,1,False,13,10.9,False,False,False,False,False,False,,
JIO10057207,Odisha,OR,East,2024-05-31,27,Prepaid,299,84,236.4,242.35,228.53,3,94.7,39,0,False,161.39,142.56,213,6,Xiaomi,True,True,21.0,0.59,35.0,0,0,0.0,None,1,False,5,56.7,False,True,False,False,False,False,,
JIO10005235,Odisha,OR,East,2022-07-31,49,Prepaid,299,28,138.9,169.41,158.09,7,16.9,7,0,False,37.87,42.31,428,14,Samsung,False,False,7.2,0.25,52.6,3,0,9.7,None,1,False,2,33.4,False,False,False,False,False,False,,
JIO10045386,Maharashtra & Goa,MH,West,2025-08-30,12,Prepaid,299,56,207.19,220.38,278.47,4,57.4,61,1,False,126.06,108.33,277,9,Xiaomi,True,True,20.9,0.33,3.1,0,0,0.0,None,1,True,4,13.3,False,False,False,False,False,False,,
JIO10038216,Mumbai,MU,West,2026-01-29,7,Prepaid,299,84,210.1,239.04,196.91,2,82.7,118,1,False,20.8,16.87,531,9,Samsung,True,False,15.7,0.16,8.4,0,0,0.0,None,2,False,7,16.2,False,False,False,False,False,False,,
JIO10038033,Bihar & Jharkhand,BH,East,2026-05-01,4,Prepaid,155,28,386.42,334.4,401.9,8,37.9,54,0,False,61.61,63.67,382,16,Xiaomi,True,True,3.2,0.43,44.9,2,0,4.9,None,2,True,11,44.0,False,False,False,False,False,False,,
JIO10027771,Himachal Pradesh,HP,North,2024-09-29,23,Prepaid,189,84,234.49,220.52,171.32,1,94.8,88,1,True,19.32,19.35,272,14,POCO,False,False,11.2,0.73,39.0,0,0,0.0,None,1,True,8,36.2,False,True,False,False,False,False,,
JIO10023050,Kerala,KL,South,2024-10-30,22,Prepaid,189,84,145.03,151.78,138.8,2,107.3,38,0,True,9.53,9.53,484,9,OPPO,False,False,13.3,0.36,25.1,0,0,0.0,None,2,True,2,28.3,False,False,False,False,False,False,,
JIO10009371,Odisha,OR,East,2025-11-30,9,Postpaid,599,30,448.23,491.45,463.45,6,21.4,4,0,True,33.11,36.87,181,13,Samsung,True,False,17.1,0.78,26.6,0,0,0.0,None,1,False,16,56.2,False,True,True,False,False,False,,
JIO10040068,Tamil Nadu,TN,South,2022-09-30,47,Prepaid,155,56,195.13,201.61,220.27,2,60.5,26,1,False,28.14,35.2,269,10,Xiaomi,False,False,21.3,0.26,30.4,0,0,0.0,None,2,False,5,37.3,False,True,False,True,False,True,Network quality,2026-11-29
JIO10050503,Rajasthan,RJ,North,2024-06-30,26,Prepaid,349,84,154.33,148.72,140.05,2,47.7,57,0,False,9.56,8.76,339,11,realme,True,False,9.7,0.58,50.5,3,0,4.1,None,1,True,4,54.4,False,False,False,False,True,True,Dormant / non-recharge,2026-10-03
JIO10059275,Mumbai,MU,West,2024-11-29,21,Prepaid,349,56,476.79,421.62,502.68,3,57.5,20,0,False,55.18,41.62,137,15,JioBharat / JioPhone,False,False,13.3,0.36,25.0,0,0,0.0,JioFiber,3,False,13,9.2,False,True,False,False,False,False,,
JIO10027128,Andhra Pradesh & Telangana,AP,South,2025-06-30,14,Prepaid,209,84,194.64,200.41,175.83,2,82.2,9,0,False,31.61,35.19,406,8,OPPO,False,False,14.7,0.61,27.5,0,0,0.0,None,2,False,0,48.1,False,True,False,False,False,False,,
JIO10059873,Karnataka,KA,South,2024-11-29,21,Prepaid,209,28,162.82,182.33,161.7,6,30.8,30,2,False,26.99,25.27,154,8,Xiaomi,False,False,7.1,0.62,22.7,0,0,0.0,None,2,False,4,26.6,False,False,False,False,False,False,,
JIO10026767,Delhi NCR,DL,North,2024-02-29,30,Prepaid,349,56,259.84,286.17,304.64,4,71.1,77,1,False,37.62,37.9,540,5,JioBharat / JioPhone,False,False,17.2,0.92,10.1,1,0,1.7,None,1,False,5,6.6,False,False,False,False,False,False,,
JIO10039146,Haryana,HR,North,2020-07-30,73,Prepaid,299,56,295.94,277.31,371.29,3,64.0,98,2,False,26.57,27.48,544,13,OPPO,True,True,19.0,0.41,30.0,1,1,1.9,None,1,False,7,18.2,False,False,False,False,False,False,,
JIO10041870,Karnataka,KA,South,2024-10-30,22,Prepaid,449,84,439.83,408.22,455.33,2,59.2,54,1,False,28.9,36.9,184,20,realme,True,True,19.0,0.55,57.9,0,0,0.0,None,2,False,7,14.2,False,False,False,False,False,False,,
JIO10048746,Uttar Pradesh West,UPW,North,2023-05-31,39,Prepaid,799,28,275.98,302.11,267.98,6,40.2,46,0,False,46.35,42.06,418,5,POCO,True,True,23.4,1.26,35.6,1,1,6.8,None,3,False,13,9.2,False,False,False,False,False,False,,
JIO10056121,Maharashtra & Goa,MH,West,2024-09-29,23,Prepaid,449,56,144.51,159.4,153.99,3,56.7,8,0,False,42.93,54.76,327,13,Apple,False,False,11.1,0.24,16.6,0,0,0.0,None,1,False,6,12.9,False,False,False,False,False,False,,
JIO10037154,Madhya Pradesh & Chhattisgarh,MP,North,2024-11-29,21,Prepaid,299,365,150.41,130.91,133.88,0,352.1,122,0,False,23.49,23.66,886,8,realme,False,False,16.8,0.62,19.4,2,0,3.0,None,1,False,2,14.7,False,False,False,False,False,False,,
JIO10056298,Rajasthan,RJ,North,2024-08-30,24,Prepaid,189,28,225.12,239.95,202.38,6,27.7,18,0,False,32.91,36.65,477,10,vivo,True,True,15.6,0.14,46.1,0,0,0.0,None,1,False,8,22.2,False,False,False,False,False,False,,
JIO10046053,Uttar Pradesh East,UPE,North,2024-08-30,24,Postpaid,299,30,648.57,639.0,628.65,6,24.8,19,1,True,33.15,35.53,519,9,vivo,True,False,11.5,1.41,40.7,2,1,4.6,None,2,False,15,17.6,False,False,False,True,False,False,,
JIO10040005,Gujarat,GJ,West,2024-06-30,26,Prepaid,189,84,206.18,189.29,192.16,2,96.3,26,0,False,24.08,30.92,853,10,realme,False,False,18.3,0.21,33.7,1,0,2.9,None,2,False,10,24.7,False,False,False,False,False,False,,
JIO10064591,Assam,AS,East,2021-12-30,56,Prepaid,209,365,136.83,142.07,139.77,1,400.0,166,1,True,53.47,69.5,298,10,vivo,False,False,13.2,1.27,53.5,1,0,16.5,None,2,True,12,50.5,False,True,False,False,False,False,,
JIO10038708,Tamil Nadu,TN,South,2025-12-30,8,Prepaid,449,84,291.77,274.0,302.29,2,73.1,19,0,False,91.73,92.77,567,11,OnePlus,True,True,14.3,1.31,39.5,1,1,2.5,None,1,True,7,42.7,False,False,False,False,False,False,,
JIO10053339,Uttar Pradesh West,UPW,North,2022-03-01,54,Prepaid,299,56,137.73,153.05,153.64,3,48.0,15,1,False,28.42,31.26,255,11,OPPO,True,True,12.1,2.59,46.5,0,0,0.0,None,1,False,3,57.6,False,False,False,True,False,True,Relocation,2026-10-21
JIO10056050,Uttar Pradesh West,UPW,North,2025-03-31,17,Prepaid,579,28,154.85,160.34,167.66,5,19.6,5,1,False,36.55,28.99,410,16,Xiaomi,False,False,17.7,0.88,59.9,2,0,2.6,None,1,False,1,10.2,True,True,False,False,False,False,,
JIO10048226,North East,NE,East,2023-09-30,35,Prepaid,189,56,396.14,374.36,418.62,3,66.1,32,1,True,76.19,66.05,533,12,vivo,True,True,13.6,0.07,4.7,0,0,0.0,None,1,False,14,39.5,True,False,False,False,False,False,,
JIO10055942,Delhi NCR,DL,North,2020-12-30,68,Prepaid,299,28,269.23,250.69,283.12,5,33.5,31,0,True,48.89,33.43,183,11,realme,True,False,0.8,0.32,20.3,0,0,0.0,None,1,False,7,28.5,False,False,False,False,False,False,,
JIO10053582,Uttar Pradesh West,UPW,North,2026-05-01,4,Prepaid,399,56,148.56,157.27,140.25,4,60.5,39,1,False,24.04,24.79,288,15,Samsung,True,True,19.4,0.26,41.8,0,0,0.0,None,2,False,1,18.9,False,False,False,False,False,False,,
JIO10021764,Tamil Nadu,TN,South,2023-09-30,35,Prepaid,3599,84,227.45,205.6,214.38,3,74.6,127,1,True,18.42,19.75,213,18,Motorola,True,False,12.5,0.59,27.6,0,0,0.0,None,2,False,18,8.1,False,False,False,False,False,False,,
JIO10006769,West Bengal,WB,East,2024-04-30,28,Prepaid,449,28,204.58,211.97,203.22,6,23.0,20,1,False,11.41,11.38,386,14,Tecno,True,True,9.3,0.18,25.7,0,0,0.0,None,1,True,4,19.2,False,False,False,False,False,False,,
JIO10027565,Odisha,OR,East,2023-09-30,35,Prepaid,299,365,221.46,222.31,265.04,1,229.3,31,0,False,15.76,12.69,57,14,vivo,True,False,11.3,1.02,49.7,1,0,3.1,None,1,False,5,17.1,False,False,False,False,False,False,,
JIO10037522,Haryana,HR,North,2024-10-30,22,Prepaid,449,84,309.52,271.22,314.59,2,95.7,43,0,False,29.8,26.55,240,9,OPPO,False,False,9.3,1.02,42.5,0,0,0.0,None,1,False,11,50.2,False,False,False,False,False,False,,
JIO10004115,Bihar & Jharkhand,BH,East,2022-12-30,44,Prepaid,155,365,251.04,278.26,214.6,1,337.5,210,3,False,91.98,115.57,275,11,vivo,True,True,14.8,0.17,9.9,1,1,6.7,None,1,False,5,43.7,False,False,False,False,True,True,Relocation,2026-09-17
JIO10050996,Karnataka,KA,South,2024-07-31,25,Prepaid,579,28,115.78,113.53,102.68,6,25.0,31,0,False,75.5,62.91,891,6,OPPO,True,True,18.5,0.59,22.0,1,0,1.3,None,1,False,1,8.3,False,False,False,False,False,False,,
JIO10040238,Uttar Pradesh West,UPW,North,2024-01-30,31,Prepaid,239,28,102.94,112.34,94.36,5,35.4,37,0,False,92.09,92.02,168,19,vivo,True,True,13.9,0.49,14.6,0,0,0.0,None,1,False,0,33.8,False,False,False,False,False,False,,
JIO10056229,Uttar Pradesh East,UPE,North,2025-10-30,10,Prepaid,209,28,237.37,217.08,283.28,6,18.0,16,0,True,171.47,154.08,700,13,realme,True,True,9.3,0.35,46.7,0,0,0.0,None,2,False,15,42.0,False,False,False,False,False,False,,
JIO10046313,Gujarat,GJ,West,2021-12-30,56,Prepaid,299,56,143.95,139.71,160.99,4,65.9,42,0,False,54.3,60.32,360,9,vivo,False,False,18.3,0.85,6.4,0,0,0.0,None,2,False,1,20.8,False,True,False,False,False,False,,
JIO10061223,Rajasthan,RJ,North,2024-02-29,30,Prepaid,999,28,106.17,92.65,114.13,5,26.0,17,3,False,10.34,9.32,45,16,Samsung,False,False,23.1,0.97,45.9,1,1,7.7,None,1,False,0,15.1,False,True,False,False,False,False,,
JIO10011202,Madhya Pradesh & Chhattisgarh,MP,North,2020-12-30,68,Prepaid,155,84,207.4,201.2,198.26,2,96.5,48,0,False,15.0,14.61,548,7,Xiaomi,True,True,14.6,0.26,29.4,1,0,12.5,None,2,False,5,31.4,False,True,False,False,False,False,,
JIO10037820,Uttar Pradesh East,UPE,North,2025-07-31,13,Postpaid,599,30,627.54,742.33,575.83,6,42.0,28,0,True,28.43,26.68,249,17,OPPO,True,True,12.8,0.9,61.5,1,1,4.6,None,2,False,14,17.6,False,False,False,False,False,False,,
JIO10028454,Bihar & Jharkhand,BH,East,2024-09-29,23,Prepaid,799,56,328.13,326.92,302.37,4,63.8,34,1,False,96.67,116.66,311,12,Samsung,False,False,9.8,0.84,28.2,1,1,1.9,None,2,False,11,43.1,False,False,False,False,False,False,,
